price,trim,isOneOwner,mileage,year,color,displacement,fuel,region
32.892,550,f,43.422,2008,White,5.5,Gasoline,SoA
43.0,550,t,11.675,2008,Silver,5.5,Gasoline,WNC
34.981,550,f,57.505,2008,Black,5.5,Gasoline,Mid
59.899,550,f,56.596,2009,Black,5.5,Gasoline,Mid
49.432,550,f,35.056,2009,White,5.5,Gasoline,WNC
25.995,550,f,98.474,2007,Blue,5.5,Gasoline,Mid
29.998,550,f,97.036,2008,Blue,5.5,Gasoline,New
19.988,550,f,150.514,2007,Gray,5.5,Gasoline,SoA
24.995,550,f,101.268,2008,White,5.5,Gasoline,Mid
35.8,550,t,33.088,2008,Black,5.5,Gasoline,ENC
27.999,550,f,76.133,2008,Gray,5.5,Gasoline,Mid
51.955,350,f,20.748,2012,Black,3.0,Diesel,ENC
65.995,350,f,39.615,2012,White,3.0,Diesel,Mid
40.0,550,f,28.834,2010,Black,5.5,Gasoline,Mid
42.995,550,t,48.5,2011,Blue,5.5,Gasoline,WSC
63.991,550,t,27.329,2011,White,5.5,Gasoline,ENC
42.995,550,f,27.647,2011,Black,5.5,Gasoline,Mid
34.88,550,f,69.26,2010,Silver,5.5,Gasoline,ESC
40.998,550,f,50.265,2011,Silver,5.5,Gasoline,New
37.991,550,t,51.502,2010,Black,5.5,Gasoline,SoA
51.99,550,f,49.022,2011,White,5.5,Gasoline,ESC
61.991,550,f,22.443,2011,Black,5.5,Gasoline,ENC
41.9,550,f,21.553,2011,Blue,5.5,Gasoline,Mid
37.995,550,f,52.925,2010,Silver,5.5,Gasoline,ENC
44.0,550,f,35.485,2010,White,5.5,Gasoline,SoA
44.995,550,t,24.602,2011,White,5.5,Gasoline,ENC
45.995,550,f,26.527,2010,White,5.5,Gasoline,New
42.99,550,t,30.345,2010,White,5.5,Gasoline,SoA
41.995,550,f,41.06,2010,Silver,5.5,Gasoline,SoA
43.998,550,f,38.274,2011,Black,5.5,Gasoline,Mid
47.0,550,f,30.078,2010,Black,5.5,Gasoline,Mtn
53.8,550,f,20.133,2010,Black,5.5,Gasoline,ESC
38.988,550,t,49.372,2011,Black,5.5,Gasoline,New
44.75,550,f,44.252,2012,Silver,4.6,Gasoline,ESC
55.995,550,t,17.291,2012,White,4.6,Gasoline,Pac
68.995,550,t,9.923,2013,Gray,4.6,Gasoline,Mtn
66.995,550,f,9.142,2013,White,4.6,Gasoline,SoA
50.995,550,f,48.148,2013,Black,4.6,Gasoline,SoA
56.9,550,t,17.836,2012,Blue,4.6,Gasoline,Mid
44.85,550,f,33.337,2012,Black,4.6,Gasoline,ENC
47.9,550,f,33.75,2012,Black,4.6,Gasoline,SoA
63.991,550,f,24.275,2013,White,4.6,Gasoline,ESC
64.995,550,t,23.088,2012,Silver,4.6,Gasoline,Mid
44.995,550,f,52.743,2012,Black,4.6,Gasoline,Mid
64.994,550,t,38.017,2013,Black,4.6,Gasoline,WSC
58.979,550,f,50.458,2013,Blue,4.6,Gasoline,SoA
59.8,550,f,20.096,2012,Blue,4.6,Gasoline,WNC
68.481,550,f,23.583,2013,White,4.6,Gasoline,Mid
49.995,550,f,48.297,2013,Black,4.6,Gasoline,WSC
51.985,550,t,34.198,2012,Black,4.6,Gasoline,SoA
47.999,550,t,38.745,2012,Black,4.6,Gasoline,SoA
60.991,550,t,29.641,2012,Black,4.6,Gasoline,New
57.9,550,f,24.921,2012,Black,4.6,Gasoline,Mtn
65.999,550,f,25.504,2012,White,4.6,Gasoline,Mid
53.79,550,f,27.349,2013,Black,4.6,Gasoline,SoA
55.596,550,f,29.018,2012,Black,4.6,Gasoline,WSC
35.999,400,t,23.183,2010,White,3.5,Hybrid,SoA
4.995,320,f,261.244,1994,Gray,3.2,Gasoline,SoA
8.995,320,t,56.658,1995,Black,3.2,Gasoline,ENC
4.892,320,f,170.961,1997,other,3.2,Gasoline,SoA
29.995,320,f,60.058,1997,Black,3.2,Gasoline,ENC
4.995,320,f,168.856,1999,Gray,3.2,Gasoline,WSC
3.95,320,f,172.3,1999,other,3.2,Gasoline,WSC
6.111,420,f,145.906,1994,other,4.2,Gasoline,SoA
6.995,420,f,114.143,1997,Black,4.2,Gasoline,Pac
3.988,420,f,160.352,1999,Black,4.2,Gasoline,Pac
5.7,500,f,120.084,1995,Silver,5.0,Gasoline,SoA
7.95,500,f,138.596,1996,Silver,5.0,Gasoline,New
1.97,500,f,106.6,1994,Black,5.0,Gasoline,Pac
6.999,500,t,106.247,1996,other,5.0,Gasoline,SoA
6.295,500,f,97.894,1997,Silver,5.0,Gasoline,ENC
6.595,500,f,96.124,1995,Silver,5.0,Gasoline,Pac
4.953,500,f,133.749,1994,White,5.0,Gasoline,Mtn
6.994,600,f,97.502,1995,Black,6.0,Gasoline,ENC
10.499,600,f,80.0,1995,Blue,6.0,Gasoline,Mtn
9.995,350,f,87.1,2006,Black,3.7,Gasoline,Mtn
17.995,350,t,43.643,2006,Silver,3.7,Gasoline,SoA
11.995,350,f,123.198,2006,Silver,3.7,Gasoline,SoA
7.895,430,f,79.934,2001,other,4.3,Gasoline,SoA
10.988,430,f,86.918,2002,Blue,4.3,Gasoline,New
10.998,430,f,135.184,2003,Blue,4.3,Gasoline,Pac
15.0,430,f,63.577,2003,Silver,4.3,Gasoline,New
11.885,430,f,90.517,2004,White,4.3,Gasoline,Pac
3.995,430,f,165.535,2001,Silver,4.3,Gasoline,Pac
14.9,430,f,62.482,2004,Silver,4.3,Gasoline,SoA
7.5,430,f,167.741,2002,Gray,4.3,Gasoline,SoA
6.7,430,f,160.865,2000,Black,4.3,Gasoline,ENC
8.0,430,f,114.0,2001,other,4.3,Gasoline,WSC
9.995,430,f,124.522,2001,Black,4.3,Gasoline,Pac
6.0,430,f,147.178,2001,Silver,4.3,Gasoline,ENC
5.995,430,f,125.625,2002,other,4.3,Gasoline,SoA
4.0,430,f,57.453,2004,Black,4.3,Gasoline,Mid
8.49,430,f,154.855,2005,Silver,4.3,Gasoline,SoA
9.483,430,f,86.057,2002,Silver,4.3,Gasoline,WNC
7.5,430,f,144.0,2003,Black,4.3,Gasoline,Mid
12.979,430,f,98.652,2006,Gray,4.3,Gasoline,Pac
5.9,430,f,142.719,2000,Blue,4.3,Gasoline,Mtn
9.999,430,f,115.0,2000,Blue,4.3,Gasoline,SoA
9.995,430,f,127.663,2001,other,4.3,Gasoline,ESC
7.9,430,t,89.682,2001,Blue,4.3,Gasoline,Mid
11.995,430,f,87.139,2004,Black,4.3,Gasoline,Pac
13.991,430,f,59.119,2004,Black,4.3,Gasoline,SoA
12.995,55 AMG,f,106.5,2001,Silver,5.4,Gasoline,Mtn
10.999,55 AMG,f,140.128,2001,Silver,5.4,Gasoline,Pac
8.995,55 AMG,f,131.94,2001,Black,5.4,Gasoline,SoA
18.995,55 AMG,f,102.286,2005,Black,5.4,Gasoline,SoA
15.99,55 AMG,t,83.03,2005,Blue,5.4,Gasoline,Pac
6.995,500,f,124.059,2000,White,5.0,Gasoline,Pac
8.9,500,f,110.507,2001,Black,5.0,Gasoline,Mtn
10.995,500,f,108.558,2001,Black,5.0,Gasoline,SoA
5.955,500,f,125.029,2000,White,5.0,Gasoline,ENC
15.88,500,f,87.118,2002,Blue,5.0,Gasoline,Pac
11.291,500,t,66.76,2003,Black,5.0,Gasoline,Mid
25.888,500,f,53.498,2006,Gray,5.0,Gasoline,Pac
8.0,500,f,92.645,2000,Black,5.0,Gasoline,SoA
7.5,500,f,106.736,2000,Silver,5.0,Gasoline,WNC
8.7,500,t,136.677,2001,other,5.0,Gasoline,WSC
26.435,500,f,57.125,2006,Gray,5.0,Gasoline,SoA
8.788,500,f,120.152,2002,Black,5.0,Gasoline,WSC
5.5,500,f,170.5,2000,Blue,5.0,Gasoline,ESC
14.988,500,f,89.877,2006,Blue,5.0,Gasoline,SoA
15.091,500,f,103.495,2006,Black,5.0,Gasoline,WNC
12.999,500,f,66.001,2000,Black,5.0,Gasoline,ENC
19.988,600,f,33.979,2003,Black,5.5,Gasoline,Mid
16.985,600,f,69.948,2003,Silver,5.5,Gasoline,SoA
9.988,600,f,94.55,2001,Silver,5.8,Gasoline,ENC
24.995,65 AMG,f,74.461,2006,Silver,6.0,Gasoline,ENC
8.9,430,f,142.813,2004,Black,4.3,Gasoline,Pac
17.968,430,f,54.941,2006,Silver,4.3,Gasoline,Mtn
10.895,430,f,136.491,2004,Silver,4.3,Gasoline,SoA
8.995,430,f,126.1,2005,Black,4.3,Gasoline,New
10.045,430,f,125.029,2005,Silver,4.3,Gasoline,Mid
13.99,430,f,81.872,2004,Black,4.3,Gasoline,New
11.995,500,f,104.98,2003,Black,5.0,Gasoline,Mid
10.926,500,f,89.696,2003,Silver,5.0,Gasoline,ENC
12.995,500,f,140.492,2004,Silver,5.0,Gasoline,WNC
12.995,500,f,104.733,2005,Gray,5.0,Gasoline,SoA
10.988,500,f,121.464,2003,Silver,5.0,Gasoline,Mtn
12.899,500,f,95.866,2004,other,5.0,Gasoline,ENC
15.9,500,f,124.0,2003,Black,5.0,Gasoline,SoA
26.999,550,f,50.477,2007,Gray,5.5,Gasoline,Mtn
23.981,550,f,82.694,2007,Silver,5.5,Gasoline,ESC
27.9,550,f,80.0,2007,Black,5.5,Gasoline,ENC
31.95,550,f,26.486,2007,Gray,5.5,Gasoline,Mtn
47.981,550,f,37.991,2009,Black,5.5,Gasoline,SoA
41.991,550,f,41.609,2009,White,5.5,Gasoline,SoA
28.999,550,f,36.621,2007,Black,5.5,Gasoline,Pac
29.999,550,f,93.337,2007,Silver,5.5,Gasoline,SoA
25.8,550,f,62.029,2007,Gray,5.5,Gasoline,WSC
38.995,550,f,44.141,2008,Black,5.5,Gasoline,Mid
24.999,550,f,96.946,2007,White,5.5,Gasoline,Pac
30.991,550,f,38.231,2007,Silver,5.5,Gasoline,SoA
28.988,550,f,60.573,2007,Blue,5.5,Gasoline,SoA
28.999,550,f,114.8,2007,Black,5.5,Gasoline,SoA
28.99,550,f,84.748,2007,White,5.5,Gasoline,SoA
22.995,550,f,92.163,2007,Gray,5.5,Gasoline,WSC
31.85,550,f,44.654,2007,Gray,5.5,Gasoline,ESC
27.944,550,f,70.68,2008,Gray,5.5,Gasoline,WSC
25.999,550,f,84.17,2008,Black,5.5,Gasoline,Pac
30.995,550,f,71.926,2007,Black,5.5,Gasoline,Pac
27.0,550,f,75.739,2008,Silver,5.5,Gasoline,Mtn
26.8,550,f,72.993,2008,Silver,5.5,Gasoline,SoA
15.951,550,f,275.278,2009,Black,5.5,Gasoline,SoA
26.993,550,f,116.166,2007,Black,5.5,Gasoline,Pac
28.993,550,t,44.939,2007,Silver,5.5,Gasoline,SoA
29.692,550,f,56.41,2007,Black,5.5,Gasoline,SoA
30.777,550,f,83.333,2008,White,5.5,Gasoline,Pac
22.989,550,f,94.558,2008,Gray,5.5,Gasoline,SoA
29.0,550,f,85.956,2008,Black,5.5,Gasoline,Mtn
21.995,550,f,78.689,2007,White,5.5,Gasoline,SoA
31.995,550,f,109.229,2007,White,5.5,Gasoline,ESC
27.85,550,f,68.386,2007,Black,5.5,Gasoline,WSC
25.5,550,f,74.749,2008,Blue,5.5,Gasoline,SoA
29.991,550,f,79.83,2008,Black,5.5,Gasoline,WSC
29.998,550,f,114.21,2007,Silver,5.5,Gasoline,ENC
24.991,550,f,81.826,2007,Black,5.5,Gasoline,WSC
37.999,550,f,57.345,2007,Black,5.5,Gasoline,WSC
28.777,550,t,67.54,2008,Blue,5.5,Gasoline,Pac
25.991,550,t,91.179,2007,Black,5.5,Gasoline,SoA
32.988,550,f,51.576,2007,Gray,5.5,Gasoline,ENC
36.995,550,f,43.35,2008,Black,5.5,Gasoline,ESC
34.991,550,f,40.672,2007,Black,5.5,Gasoline,SoA
23.95,550,f,71.499,2007,Black,5.5,Gasoline,SoA
34.95,550,f,39.605,2007,Gray,5.5,Gasoline,Mtn
20.671,550,f,157.368,2008,Black,5.5,Gasoline,SoA
32.888,550,f,79.618,2009,White,5.5,Gasoline,SoA
32.968,550,f,59.497,2009,Black,5.5,Gasoline,Mtn
28.991,600,f,81.561,2007,Black,5.5,Gasoline,WNC
31.991,600,f,60.251,2007,Black,5.5,Gasoline,WSC
33.499,63 AMG,f,87.147,2008,Gray,6.3,Gasoline,WSC
35.5,63 AMG,f,84.6,2008,Black,6.3,Gasoline,ENC
38.915,63 AMG,f,77.644,2008,Gray,6.3,Gasoline,ENC
48.995,63 AMG,t,70.48,2008,Black,6.3,Gasoline,Mid
59.991,63 AMG,f,37.138,2009,Black,6.3,Gasoline,SoA
40.991,63 AMG,t,77.833,2008,Black,6.3,Gasoline,Pac
40.981,63 AMG,t,62.645,2008,Gray,6.3,Gasoline,Mid
54.883,65 AMG,t,54.568,2007,Gray,6.0,Gasoline,Mtn
39.499,550,f,41.619,2010,Silver,5.5,Gasoline,SoA
42.999,550,f,38.32,2010,other,5.5,Gasoline,SoA
57.888,550,f,28.795,2011,Blue,5.5,Gasoline,Mtn
53.471,550,f,35.886,2011,White,5.5,Gasoline,ESC
31.2,550,t,50.245,2010,Silver,5.5,Gasoline,SoA
61.9,550,f,8.085,2011,Silver,5.5,Gasoline,SoA
48.995,550,t,37.129,2010,Black,5.5,Gasoline,SoA
41.989,550,f,64.908,2011,Black,5.5,Gasoline,SoA
39.999,550,t,52.614,2010,Black,5.5,Gasoline,WSC
50.992,550,t,21.357,2011,Silver,5.5,Gasoline,Pac
40.99,550,t,47.955,2011,Black,5.5,Gasoline,Mid
45.995,550,t,36.767,2011,Silver,5.5,Gasoline,Pac
52.99,550,t,27.316,2012,Black,4.6,Gasoline,ESC
67.9,550,t,15.181,2013,White,4.6,Gasoline,Pac
50.888,550,f,51.509,2013,White,4.6,Gasoline,Pac
41.4,550,f,56.514,2012,Black,4.6,Gasoline,SoA
57.5,550,t,44.66,2013,Silver,4.6,Gasoline,SoA
51.991,550,t,25.769,2012,Black,4.6,Gasoline,Pac
50.995,550,t,12.726,2013,Black,4.6,Gasoline,Pac
77.5,550,f,4.699,2013,White,4.6,Gasoline,SoA
62.99,550,t,25.891,2012,White,4.6,Gasoline,SoA
52.992,550,f,27.304,2012,Black,4.6,Gasoline,WSC
56.436,63 AMG,t,54.642,2011,Black,5.5,Gasoline,Mid
64.995,63 AMG,t,36.81,2011,Gray,5.5,Gasoline,WSC
33.991,550,t,49.656,2008,Black,5.5,Gasoline,ENC
43.0,550,f,26.903,2009,Black,5.5,Gasoline,ENC
22.985,550,f,112.589,2007,White,5.5,Gasoline,SoA
20.995,550,f,108.323,2007,Black,5.5,Gasoline,ENC
32.495,550,f,75.068,2008,Gray,5.5,Gasoline,Mid
33.9,550,f,49.382,2009,Gray,5.5,Gasoline,SoA
21.581,550,f,93.962,2007,Silver,5.5,Gasoline,Mtn
29.999,550,f,75.548,2007,Black,5.5,Gasoline,ENC
22.552,550,f,94.549,2007,Black,5.5,Gasoline,SoA
37.988,550,f,60.343,2008,Silver,5.5,Gasoline,Pac
29.85,550,f,93.61,2008,Gray,5.5,Gasoline,Mid
24.99,550,f,95.946,2007,Black,5.5,Gasoline,ENC
29.995,550,t,92.149,2008,Black,5.5,Gasoline,SoA
24.895,550,f,86.385,2008,Silver,5.5,Gasoline,Mid
37.989,550,f,56.329,2009,Black,5.5,Gasoline,SoA
30.9,550,t,55.54,2009,Gray,5.5,Gasoline,ENC
26.497,550,f,81.036,2007,Black,5.5,Gasoline,Mid
29.451,550,f,77.485,2007,Gray,5.5,Gasoline,WNC
39.671,550,t,64.774,2008,Gray,5.5,Gasoline,New
35.991,550,f,52.369,2008,Black,5.5,Gasoline,ENC
27.9,550,f,81.687,2007,Gray,5.5,Gasoline,New
29.5,550,f,51.851,2008,Gray,5.5,Gasoline,New
24.8,550,f,92.122,2008,White,5.5,Gasoline,SoA
39.95,550,f,34.63,2009,Silver,5.5,Gasoline,ESC
26.995,550,f,72.717,2007,White,5.5,Gasoline,Mid
27.75,550,f,74.269,2008,Blue,5.5,Gasoline,WNC
31.989,550,t,70.173,2008,Gray,5.5,Gasoline,SoA
36.595,550,f,63.498,2008,Black,5.5,Gasoline,Mid
33.995,550,f,31.777,2008,Black,5.5,Gasoline,SoA
31.99,550,f,78.796,2008,Gray,5.5,Gasoline,ENC
32.899,550,f,59.825,2008,Blue,5.5,Gasoline,Mtn
27.999,550,f,89.84,2008,Black,5.5,Gasoline,Mid
34.998,550,t,64.761,2009,Black,5.5,Gasoline,SoA
59.68,350,f,17.367,2012,Black,3.0,Diesel,ESC
49.99,350,f,26.183,2012,Black,3.0,Diesel,ESC
53.999,350,t,32.8,2012,Silver,3.0,Diesel,WSC
35.9,350,t,61.676,2012,Black,3.0,Diesel,Mid
52.777,550,f,30.9,2010,Black,5.5,Gasoline,ESC
43.88,550,f,42.96,2011,White,5.5,Gasoline,ESC
40.999,550,t,37.632,2011,Black,5.5,Gasoline,SoA
43.2,550,f,25.247,2011,Black,5.5,Gasoline,Mid
43.891,550,t,29.381,2010,White,5.5,Gasoline,ENC
49.95,550,f,47.593,2010,Black,5.5,Gasoline,SoA
44.995,550,f,47.97,2010,Black,5.5,Gasoline,ENC
49.0,550,f,37.036,2010,Silver,5.5,Gasoline,SoA
59.961,550,t,24.364,2010,Silver,5.5,Gasoline,WNC
41.995,550,f,45.81,2010,Black,5.5,Gasoline,Mid
47.561,550,t,47.059,2011,Blue,5.5,Gasoline,Mid
39.995,550,f,62.071,2010,Black,5.5,Gasoline,Mtn
51.961,550,t,34.229,2010,Black,5.5,Gasoline,WNC
52.988,550,t,19.409,2010,Silver,5.5,Gasoline,New
35.995,550,f,73.199,2011,Gray,5.5,Gasoline,Mid
55.5,550,f,15.882,2013,Blue,4.6,Gasoline,ESC
49.995,550,f,34.403,2012,Silver,4.6,Gasoline,WSC
69.995,550,t,19.507,2012,Black,4.6,Gasoline,Mid
69.995,550,f,28.0,2012,White,4.6,Gasoline,Mid
49.999,550,t,29.041,2013,Silver,4.6,Gasoline,SoA
49.795,550,f,31.502,2012,Black,4.6,Gasoline,Mid
62.89,550,f,18.163,2013,White,4.6,Gasoline,ENC
53.917,550,f,17.519,2012,Black,4.6,Gasoline,SoA
67.8,550,t,27.378,2013,White,4.6,Gasoline,Mid
75.0,550,f,10.894,2013,Silver,4.6,Gasoline,New
39.999,550,t,40.241,2012,Silver,4.6,Gasoline,SoA
69.884,550,f,20.295,2013,Gray,4.6,Gasoline,SoA
56.995,550,t,29.707,2013,Gray,4.6,Gasoline,Mid
55.8,550,f,18.577,2012,Black,4.6,Gasoline,Mid
59.99,550,t,37.336,2012,Black,4.6,Gasoline,SoA
48.9,550,f,39.549,2012,Black,4.6,Gasoline,ESC
63.988,550,t,24.062,2012,Silver,4.6,Gasoline,New
49.999,550,f,42.281,2013,Black,4.6,Gasoline,SoA
67.999,550,f,11.702,2013,Black,4.6,Gasoline,ENC
37.995,400,f,58.427,2010,Black,3.5,Hybrid,SoA
39.995,400,f,20.451,2010,White,3.5,Hybrid,SoA
39.999,400,f,39.274,2011,Black,3.5,Hybrid,WNC
3.999,320,f,147.0,1997,White,3.2,Gasoline,New
5.995,320,f,121.206,1995,Black,3.2,Gasoline,SoA
5.488,320,f,164.874,1995,other,3.2,Gasoline,ENC
3.995,420,f,180.321,1994,Black,4.2,Gasoline,Mtn
4.999,420,f,115.765,1994,Black,4.2,Gasoline,SoA
7.0,420,f,109.865,1998,other,4.2,Gasoline,Pac
2.999,500,f,113.364,1995,Black,5.0,Gasoline,Pac
4.5,500,f,129.997,1998,Blue,5.0,Gasoline,Mid
8.999,500,f,100.0,1998,Blue,5.0,Gasoline,Pac
11.0,500,f,37.095,1998,Silver,5.0,Gasoline,SoA
9.999,600,f,84.429,1995,Black,6.0,Gasoline,New
3.998,500,f,102.186,1995,Gray,5.0,Gasoline,Pac
3.0,500,f,183.981,1997,Black,5.0,Gasoline,Pac
12.9,350,f,117.683,2006,Silver,3.7,Gasoline,WSC
7.995,430,f,119.803,2002,Silver,4.3,Gasoline,Mtn
13.95,430,f,58.896,2003,Black,4.3,Gasoline,SoA
3.9,430,f,163.15,2000,White,4.3,Gasoline,Pac
7.999,430,f,310.0,2000,other,4.3,Gasoline,SoA
8.495,430,f,98.441,2000,Black,4.3,Gasoline,SoA
5.995,430,f,177.466,2002,Black,4.3,Gasoline,ESC
11.995,430,f,83.229,2003,Gray,4.3,Gasoline,SoA
8.7,430,f,144.248,2006,Blue,4.3,Gasoline,Pac
8.995,430,f,121.098,2000,Black,4.3,Gasoline,Mid
11.5,430,t,54.472,2002,White,4.3,Gasoline,WSC
9.994,430,f,114.004,2004,Blue,4.3,Gasoline,Pac
9.999,430,f,200.48,2000,Silver,4.3,Gasoline,SoA
6.995,430,f,103.579,2001,Silver,4.3,Gasoline,WSC
6.995,430,f,112.649,2002,Black,4.3,Gasoline,Mid
8.95,430,f,136.97,2003,White,4.3,Gasoline,SoA
8.495,430,f,121.079,2004,Silver,4.3,Gasoline,Pac
10.988,430,t,84.584,2002,Silver,4.3,Gasoline,Pac
11.999,430,f,106.0,2006,White,4.3,Gasoline,SoA
13.997,430,f,75.142,2006,Gray,4.3,Gasoline,Mtn
7.995,430,f,147.699,2001,Black,4.3,Gasoline,SoA
8.855,430,f,90.991,2002,Silver,4.3,Gasoline,SoA
17.995,430,f,56.696,2005,Blue,4.3,Gasoline,WSC
13.525,430,f,107.502,2005,Black,4.3,Gasoline,ESC
6.8,430,f,142.578,2004,Gray,4.3,Gasoline,Pac
7.995,430,f,124.026,2004,Gray,4.3,Gasoline,Pac
9.995,430,f,181.448,2000,Black,4.3,Gasoline,SoA
7.999,430,f,120.333,2000,Black,4.3,Gasoline,Mid
9.995,430,f,137.756,2002,White,4.3,Gasoline,Pac
11.9,430,f,97.568,2005,Silver,4.3,Gasoline,Pac
8.985,430,f,95.981,2001,Black,4.3,Gasoline,Pac
8.995,430,f,156.585,2000,Silver,4.3,Gasoline,WSC
11.988,55 AMG,f,79.431,2001,Silver,5.4,Gasoline,SoA
9.25,55 AMG,f,119.0,2003,Black,5.4,Gasoline,WSC
19.991,55 AMG,f,78.741,2005,other,5.4,Gasoline,ENC
16.995,55 AMG,f,88.051,2003,Silver,5.4,Gasoline,ENC
14.985,55 AMG,f,126.721,2003,Black,5.4,Gasoline,SoA
12.993,55 AMG,f,79.677,2004,Silver,5.4,Gasoline,Mtn
7.0,500,f,145.186,2001,Blue,5.0,Gasoline,ENC
11.8,500,f,81.241,2001,Silver,5.0,Gasoline,SoA
9.9,500,f,106.725,2001,Silver,5.0,Gasoline,SoA
12.999,500,f,70.891,2003,Black,5.0,Gasoline,WSC
20.993,500,f,66.259,2006,Silver,5.0,Gasoline,Pac
8.992,500,f,85.048,2000,Black,5.0,Gasoline,WSC
14.995,500,f,103.389,2002,Silver,5.0,Gasoline,SoA
21.5,500,f,42.462,2005,Black,5.0,Gasoline,WSC
6.988,500,t,91.109,2000,Silver,5.0,Gasoline,SoA
14.291,500,t,97.522,2005,White,5.0,Gasoline,SoA
14.9,500,f,90.56,2005,Silver,5.0,Gasoline,ESC
22.995,500,f,45.592,2006,Gray,5.0,Gasoline,Pac
8.5,500,f,101.705,2003,Black,5.0,Gasoline,Pac
25.995,500,f,143.717,2006,Gray,5.0,Gasoline,WSC
9.995,500,f,92.78,2000,Silver,5.0,Gasoline,Mtn
12.999,500,f,76.328,2002,Black,5.0,Gasoline,SoA
3.0,500,f,136.965,2000,Blue,5.0,Gasoline,Mid
6.995,500,f,84.027,2002,Silver,5.0,Gasoline,SoA
12.5,500,f,81.343,2005,Silver,5.0,Gasoline,ENC
10.999,500,f,151.265,2006,Gray,5.0,Gasoline,Pac
6.285,500,f,173.385,2000,Silver,5.0,Gasoline,SoA
6.891,500,f,143.559,2002,Black,5.0,Gasoline,SoA
10.152,500,f,95.429,2004,Black,5.0,Gasoline,Mtn
16.901,500,f,93.403,2004,Silver,5.0,Gasoline,SoA
21.98,500,f,82.662,2006,Black,5.0,Gasoline,WSC
11.5,500,f,89.361,2001,Silver,5.0,Gasoline,ENC
7.99,500,f,54.207,2000,White,5.0,Gasoline,ENC
8.995,600,f,84.212,2001,Black,5.8,Gasoline,Mid
24.844,65 AMG,f,84.263,2006,Silver,6.0,Gasoline,WSC
13.0,430,f,96.499,2003,Black,4.3,Gasoline,SoA
9.9,430,f,110.537,2005,Silver,4.3,Gasoline,ENC
13.981,430,f,111.715,2006,Blue,4.3,Gasoline,SoA
7.49,430,f,182.782,2004,White,4.3,Gasoline,SoA
14.995,500,f,88.07,2005,Silver,5.0,Gasoline,SoA
33.994,550,f,64.09,2007,White,5.5,Gasoline,SoA
24.995,550,f,92.211,2007,Black,5.5,Gasoline,WSC
30.0,550,f,56.052,2007,Black,5.5,Gasoline,SoA
30.999,550,f,41.675,2007,Black,5.5,Gasoline,Pac
29.995,550,f,88.421,2008,Black,5.5,Gasoline,ESC
32.995,550,t,73.943,2008,Silver,5.5,Gasoline,Pac
28.976,550,f,55.978,2007,White,5.5,Gasoline,WSC
37.993,550,f,47.873,2009,Blue,5.5,Gasoline,SoA
31.88,550,f,109.5,2009,Black,5.5,Gasoline,SoA
38.991,550,f,82.093,2009,Black,5.5,Gasoline,SoA
29.95,550,f,79.864,2007,Gray,5.5,Gasoline,ENC
21.98,550,f,81.609,2007,Black,5.5,Gasoline,WSC
35.966,550,f,60.454,2007,Silver,5.5,Gasoline,SoA
29.98,550,f,78.233,2008,Gray,5.5,Gasoline,SoA
33.998,550,f,72.3,2007,White,5.5,Gasoline,SoA
24.887,550,f,91.79,2007,Black,5.5,Gasoline,Mtn
27.991,550,f,74.084,2007,Blue,5.5,Gasoline,Mtn
27.9,550,f,112.393,2007,Black,5.5,Gasoline,SoA
27.846,550,t,108.151,2007,Blue,5.5,Gasoline,WSC
28.3,550,f,28.564,2007,Gray,5.5,Gasoline,Pac
26.991,550,f,89.716,2007,Black,5.5,Gasoline,Pac
29.995,550,f,46.461,2007,Black,5.5,Gasoline,SoA
26.8,550,f,76.299,2007,Black,5.5,Gasoline,ENC
19.995,550,f,147.819,2007,Black,5.5,Gasoline,Pac
24.99,550,t,91.237,2007,Silver,5.5,Gasoline,WNC
44.95,550,f,20.281,2009,Gray,5.5,Gasoline,ESC
24.988,550,f,63.759,2007,Silver,5.5,Gasoline,SoA
30.8,550,t,53.716,2007,Black,5.5,Gasoline,SoA
23.995,550,f,66.111,2007,Gray,5.5,Gasoline,Pac
26.9,550,f,44.08,2007,Silver,5.5,Gasoline,Mid
25.987,550,f,78.7,2007,Gray,5.5,Gasoline,SoA
34.999,550,f,66.795,2008,Gray,5.5,Gasoline,ENC
24.994,550,t,64.955,2007,Gray,5.5,Gasoline,SoA
24.49,550,f,81.87,2007,Black,5.5,Gasoline,Pac
28.992,550,f,78.197,2007,Black,5.5,Gasoline,SoA
25.0,550,f,93.107,2008,Silver,5.5,Gasoline,SoA
27.795,550,f,83.142,2008,Black,5.5,Gasoline,SoA
24.988,550,f,115.389,2007,Gray,5.5,Gasoline,SoA
25.995,550,f,66.04,2007,Gray,5.5,Gasoline,SoA
37.9,550,f,47.55,2008,Black,5.5,Gasoline,WSC
37.995,550,t,51.116,2009,White,5.5,Gasoline,Pac
31.998,550,f,77.126,2009,Gray,5.5,Gasoline,SoA
21.9,550,f,80.92,2007,Silver,5.5,Gasoline,WNC
22.8,550,f,98.501,2007,Black,5.5,Gasoline,Mid
29.9,550,f,38.593,2007,Silver,5.5,Gasoline,Pac
23.48,550,f,93.768,2007,other,5.5,Gasoline,Pac
32.9,550,f,80.973,2008,Black,5.5,Gasoline,SoA
36.988,600,f,59.172,2007,Gray,5.5,Gasoline,SoA
28.995,600,f,80.879,2007,Silver,5.5,Gasoline,Mtn
43.9,63 AMG,f,54.95,2009,Gray,6.3,Gasoline,SoA
